timestamp,TP9,AF7,AF8,TP10
1629810615831,1.0,2.0,1.0,1.0
1629810615909,1.0,2.0,1.0,1.0
1629810616019,1.0,2.0,1.0,1.0
1629810616128,1.0,2.0,1.0,1.0
1629810616256,1.0,2.0,1.0,1.0
1629810616318,1.0,2.0,1.0,1.0
1629810616396,1.0,2.0,1.0,1.0
1629810616521,1.0,2.0,1.0,1.0
1629810616693,1.0,2.0,1.0,1.0
1629810616771,1.0,2.0,1.0,1.0
1629810616911,1.0,2.0,1.0,1.0
1629810616990,1.0,2.0,1.0,1.0
1629810617052,1.0,2.0,1.0,1.0
1629810617099,1.0,2.0,1.0,1.0
1629810617242,1.0,2.0,1.0,1.0
1629810617399,1.0,4.0,1.0,1.0
1629810617477,1.0,4.0,1.0,1.0
1629810617539,1.0,2.0,1.0,1.0
1629810617648,1.0,2.0,1.0,1.0
1629810617742,1.0,2.0,1.0,1.0
1629810617820,1.0,2.0,1.0,1.0
1629810617961,1.0,2.0,1.0,1.0
1629810618023,1.0,2.0,1.0,1.0
1629810618101,1.0,2.0,1.0,1.0
1629810618211,1.0,2.0,1.0,1.0
1629810618338,1.0,2.0,1.0,1.0
1629810618463,1.0,2.0,1.0,1.0
1629810618588,1.0,2.0,1.0,1.0
1629810618682,1.0,1.0,1.0,1.0
1629810618839,1.0,1.0,1.0,1.0
1629810618963,1.0,1.0,1.0,1.0
1629810619026,1.0,1.0,1.0,1.0
1629810619264,1.0,1.0,1.0,1.0
1629810619500,1.0,1.0,1.0,1.0
1629810619594,1.0,1.0,1.0,1.0
1629810619625,1.0,1.0,1.0,1.0
1629810619688,1.0,1.0,1.0,1.0
1629810619797,1.0,1.0,1.0,1.0
1629810619860,1.0,4.0,1.0,1.0
1629810619922,1.0,1.0,1.0,1.0
1629810619938,1.0,1.0,1.0,1.0
1629810619985,1.0,1.0,1.0,1.0
1629810620078,1.0,1.0,1.0,1.0
1629810620141,1.0,1.0,1.0,1.0
1629810620281,1.0,2.0,1.0,1.0
1629810620410,1.0,1.0,1.0,1.0
1629810620551,1.0,1.0,1.0,1.0
1629810620629,1.0,1.0,1.0,1.0
1629810620738,1.0,1.0,1.0,1.0
1629810620769,1.0,1.0,1.0,1.0
1629810620941,1.0,1.0,1.0,1.0
1629810621019,1.0,1.0,1.0,1.0
1629810621113,1.0,1.0,1.0,1.0
1629810621178,1.0,1.0,1.0,1.0
1629810621288,1.0,1.0,1.0,1.0
1629810621366,2.0,1.0,1.0,2.0
1629810621584,2.0,1.0,1.0,2.0
1629810621709,2.0,1.0,1.0,2.0
1629810621819,2.0,1.0,1.0,2.0
1629810621912,2.0,1.0,1.0,2.0
1629810622053,2.0,1.0,1.0,2.0
1629810622225,2.0,1.0,1.0,2.0
1629810622287,2.0,1.0,1.0,2.0
1629810622334,2.0,1.0,1.0,2.0
1629810622566,1.0,1.0,1.0,1.0
1629810622566,2.0,1.0,1.0,2.0
1629810622676,1.0,1.0,1.0,1.0
1629810622738,1.0,1.0,1.0,1.0
1629810622879,1.0,1.0,1.0,1.0
1629810622957,1.0,1.0,1.0,1.0
1629810622973,1.0,1.0,1.0,1.0
1629810622973,1.0,1.0,1.0,1.0
1629810623191,1.0,1.0,1.0,1.0
1629810623302,1.0,1.0,1.0,1.0
1629810623427,1.0,1.0,1.0,1.0
1629810623473,1.0,1.0,1.0,1.0
1629810623489,1.0,1.0,1.0,1.0
1629810623628,1.0,1.0,1.0,1.0
1629810623738,1.0,1.0,1.0,1.0
1629810623815,1.0,1.0,1.0,1.0
1629810623954,1.0,1.0,1.0,1.0
1629810624077,1.0,1.0,1.0,1.0
1629810624139,1.0,1.0,1.0,1.0
1629810624270,1.0,1.0,1.0,1.0
1629810624364,1.0,1.0,1.0,1.0
