timestamp,TP9,AF7,AF8,TP10
1631192845332,2.0,1.0,1.0,4.0
1631192845379,2.0,1.0,1.0,4.0
1631192845519,2.0,1.0,1.0,4.0
1631192845551,2.0,1.0,1.0,2.0
1631192845644,2.0,1.0,1.0,2.0
1631192845785,2.0,1.0,1.0,2.0
1631192845879,2.0,1.0,1.0,2.0
1631192845957,2.0,1.0,1.0,2.0
1631192846084,2.0,1.0,1.0,2.0
1631192846147,1.0,1.0,1.0,2.0
1631192846256,1.0,1.0,1.0,2.0
1631192846381,2.0,1.0,1.0,2.0
1631192846475,2.0,1.0,1.0,2.0
1631192846600,1.0,1.0,1.0,2.0
1631192846662,1.0,1.0,1.0,2.0
1631192846772,1.0,1.0,1.0,2.0
1631192846868,1.0,1.0,1.0,2.0
1631192846978,1.0,1.0,1.0,2.0
1631192847087,1.0,1.0,1.0,2.0
1631192847181,1.0,1.0,1.0,4.0
1631192847306,1.0,1.0,1.0,4.0
1631192847368,1.0,1.0,1.0,4.0
1631192847478,1.0,1.0,1.0,4.0
1631192847603,1.0,1.0,1.0,4.0
1631192847759,1.0,1.0,1.0,4.0
1631192847962,1.0,1.0,1.0,4.0
1631192847978,1.0,1.0,1.0,4.0
1631192848105,1.0,1.0,1.0,4.0
1631192848199,1.0,1.0,1.0,4.0
1631192848214,1.0,1.0,1.0,4.0
1631192848293,1.0,1.0,1.0,4.0
1631192848402,1.0,1.0,1.0,4.0
1631192848511,1.0,1.0,1.0,4.0
1631192848605,1.0,1.0,1.0,4.0
1631192848699,1.0,1.0,1.0,4.0
1631192848857,1.0,1.0,1.0,4.0
1631192848936,1.0,1.0,1.0,4.0
1631192849061,1.0,1.0,1.0,4.0
1631192849154,1.0,1.0,1.0,4.0
1631192849232,1.0,1.0,1.0,4.0
1631192849326,1.0,1.0,1.0,4.0
1631192849467,1.0,1.0,1.0,4.0
1631192849529,1.0,1.0,1.0,4.0
1631192849670,1.0,1.0,1.0,4.0
1631192849748,1.0,1.0,1.0,4.0
1631192849795,1.0,1.0,1.0,4.0
1631192849920,1.0,1.0,1.0,4.0
1631192850047,1.0,1.0,1.0,4.0
1631192850140,1.0,1.0,1.0,4.0
1631192850266,1.0,1.0,1.0,4.0
1631192850344,1.0,1.0,1.0,4.0
1631192850438,1.0,1.0,1.0,4.0
1631192850515,1.0,1.0,1.0,4.0
1631192850656,1.0,1.0,1.0,4.0
1631192850765,1.0,1.0,1.0,4.0
1631192850877,1.0,1.0,1.0,4.0
1631192850987,1.0,1.0,1.0,4.0
1631192851127,1.0,1.0,1.0,4.0
1631192851320,1.0,1.0,1.0,4.0
1631192851382,1.0,1.0,1.0,4.0
1631192851444,1.0,1.0,1.0,4.0
1631192851507,1.0,1.0,1.0,4.0
1631192851538,1.0,1.0,1.0,4.0
1631192851648,1.0,1.0,1.0,4.0
1631192851718,1.0,1.0,1.0,4.0
1631192851872,1.0,1.0,1.0,4.0
1631192851965,1.0,1.0,1.0,4.0
1631192852079,1.0,1.0,1.0,4.0
1631192852173,1.0,1.0,1.0,4.0
1631192852220,1.0,1.0,1.0,4.0
1631192852344,1.0,1.0,1.0,4.0
1631192852502,1.0,1.0,1.0,4.0
1631192852593,1.0,1.0,1.0,4.0
1631192852656,1.0,1.0,1.0,4.0
1631192852784,1.0,1.0,1.0,4.0
1631192852878,1.0,1.0,1.0,4.0
1631192853003,1.0,1.0,1.0,4.0
1631192853115,1.0,1.0,1.0,4.0
1631192853208,1.0,1.0,1.0,4.0
1631192853316,1.0,1.0,1.0,4.0
1631192853381,1.0,1.0,1.0,4.0
1631192853457,1.0,1.0,1.0,4.0
1631192853580,1.0,1.0,1.0,4.0
1631192853691,1.0,1.0,1.0,4.0
1631192853785,1.0,1.0,1.0,4.0
1631192853972,1.0,1.0,1.0,4.0
1631192854015,1.0,1.0,1.0,4.0
1631192854125,1.0,1.0,1.0,4.0
1631192854193,1.0,1.0,1.0,4.0
1631192854336,1.0,1.0,1.0,4.0
1631192854461,1.0,1.0,1.0,4.0
1631192854555,1.0,1.0,1.0,4.0
1631192854638,1.0,1.0,1.0,4.0
1631192854685,1.0,1.0,1.0,4.0
